scan_class	fmri_task	scan_type	relative_file_path	file_name	participant_id	DeviceSerialNumber	SoftwareVersions	ManufacturerModelName	ScanningSequence	SequenceVariant	ScanOptions	MRAcquisitionType	SequenceName	MagneticFieldStrength	ImagingFrequency	ImageType	AccelerationFactorPE	AccelNumReferenceLines	TotalScanTimeSec	RepetitionTime	EchoTime	InversionTime	NumberOfAverages	FlipAngle	NumberOfPhaseEncodingSteps	TotalReadoutTime	EchoTrainLength	PercentSampling	PercentPhaseFieldOfView	PixelBandwidth	EPIFactor	ReceiveCoilName	ProtocolName	TransmitCoilName	AcquisitionMatrix	InPlanePhaseEncodingDirection	VariableFlipAngleFlag	PatientPosition	EffectiveEchoSpacing	PhaseEncodingDirection	trigger_time
func	bht	bold	/sub-50064/func/sub-50064_task-bht_bold.json	sub-50064_task-bht_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191715	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2791
func	pamenc	bold	/sub-50064/func/sub-50064_task-pamenc_bold.json	sub-50064_task-pamenc_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191628	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1811
func	pamret	bold	/sub-50064/func/sub-50064_task-pamret_bold.json	sub-50064_task-pamret_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191631	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2726
func	rest	bold	/sub-50064/func/sub-50064_task-rest_bold.json	sub-50064_task-rest_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191717	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-50064/func/sub-50064_task-scap_bold.json	sub-50064_task-scap_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191718	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3188
func	stopsignal	bold	/sub-50064/func/sub-50064_task-stopsignal_bold.json	sub-50064_task-stopsignal_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191715	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2819
func	taskswitch	bold	/sub-50064/func/sub-50064_task-taskswitch_bold.json	sub-50064_task-taskswitch_bold.json	sub-50064	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191715	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.4444
anat	n/a	T1w	/sub-50066/anat/sub-50066_T1w.json	sub-50066_T1w.json	sub-50066	35426	syngo MR B17	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123191424	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	199	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-50066/dwi/sub-50066_dwi.json	sub-50066_dwi.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#62	3	123191396	ORIGINAL/PRIMARY/DIFFUSION/NONE/ND/MOSAIC	1	n/a	596	9.0	0.093	n/a	1	90	72	0.088317824	1	100	100.0	2264	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-50066/func/sub-50066_task-bart_bold.json	sub-50066_task-bart_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191402	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2779
func	bht	bold	/sub-50066/func/sub-50066_task-bht_bold.json	sub-50066_task-bht_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191393	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2099
func	pamenc	bold	/sub-50066/func/sub-50066_task-pamenc_bold.json	sub-50066_task-pamenc_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191396	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMENC	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.267
func	pamret	bold	/sub-50066/func/sub-50066_task-pamret_bold.json	sub-50066_task-pamret_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191395	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMRET	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3089
func	rest	bold	/sub-50066/func/sub-50066_task-rest_bold.json	sub-50066_task-rest_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191394	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-50066/func/sub-50066_task-scap_bold.json	sub-50066_task-scap_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191395	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2573
func	stopsignal	bold	/sub-50066/func/sub-50066_task-stopsignal_bold.json	sub-50066_task-stopsignal_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191397	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2321
func	taskswitch	bold	/sub-50066/func/sub-50066_task-taskswitch_bold.json	sub-50066_task-taskswitch_bold.json	sub-50066	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191393	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2524
anat	n/a	T1w	/sub-50067/anat/sub-50067_T1w.json	sub-50067_T1w.json	sub-50067	35426	syngo MR B17	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123191441	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	199	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-50067/dwi/sub-50067_dwi.json	sub-50067_dwi.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#62	3	123191400	ORIGINAL/PRIMARY/DIFFUSION/NONE/ND/MOSAIC	1	n/a	596	9.0	0.093	n/a	1	90	72	0.088317824	1	100	100.0	2264	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-50067/func/sub-50067_task-bart_bold.json	sub-50067_task-bart_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191392	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.0898
func	bht	bold	/sub-50067/func/sub-50067_task-bht_bold.json	sub-50067_task-bht_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191389	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2587
func	pamenc	bold	/sub-50067/func/sub-50067_task-pamenc_bold.json	sub-50067_task-pamenc_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191394	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMENC	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2714
func	pamret	bold	/sub-50067/func/sub-50067_task-pamret_bold.json	sub-50067_task-pamret_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191402	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMRET	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1979
func	rest	bold	/sub-50067/func/sub-50067_task-rest_bold.json	sub-50067_task-rest_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191391	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-50067/func/sub-50067_task-scap_bold.json	sub-50067_task-scap_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191385	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2827
func	stopsignal	bold	/sub-50067/func/sub-50067_task-stopsignal_bold.json	sub-50067_task-stopsignal_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191390	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2755
func	taskswitch	bold	/sub-50067/func/sub-50067_task-taskswitch_bold.json	sub-50067_task-taskswitch_bold.json	sub-50067	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191379	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2408
anat	n/a	T1w	/sub-50069/anat/sub-50069_T1w.json	sub-50069_T1w.json	sub-50069	35426	syngo MR B17	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123191506	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	199	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-50069/dwi/sub-50069_dwi.json	sub-50069_dwi.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#62	3	123191488	ORIGINAL/PRIMARY/DIFFUSION/NONE/ND/MOSAIC	1	n/a	596	9.0	0.093	n/a	1	90	72	0.088317824	1	100	100.0	2264	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-50069/func/sub-50069_task-bart_bold.json	sub-50069_task-bart_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191480	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2565
func	bht	bold	/sub-50069/func/sub-50069_task-bht_bold.json	sub-50069_task-bht_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191269	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2149
func	pamenc	bold	/sub-50069/func/sub-50069_task-pamenc_bold.json	sub-50069_task-pamenc_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191479	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMENC	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2336
func	pamret	bold	/sub-50069/func/sub-50069_task-pamret_bold.json	sub-50069_task-pamret_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191478	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMRET	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2339
func	rest	bold	/sub-50069/func/sub-50069_task-rest_bold.json	sub-50069_task-rest_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191268	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-50069/func/sub-50069_task-scap_bold.json	sub-50069_task-scap_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191267	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3018
func	stopsignal	bold	/sub-50069/func/sub-50069_task-stopsignal_bold.json	sub-50069_task-stopsignal_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191269	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2183
func	taskswitch	bold	/sub-50069/func/sub-50069_task-taskswitch_bold.json	sub-50069_task-taskswitch_bold.json	sub-50069	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191270	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2284
anat	n/a	T1w	/sub-50071/anat/sub-50071_T1w.json	sub-50071_T1w.json	sub-50071	35426	syngo MR B17	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123190822	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	199	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-50071/dwi/sub-50071_dwi.json	sub-50071_dwi.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#62	3	123190803	ORIGINAL/PRIMARY/DIFFUSION/NONE/ND/MOSAIC	1	n/a	596	9.0	0.093	n/a	1	90	72	0.088317824	1	100	100.0	2264	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-50071/func/sub-50071_task-bart_bold.json	sub-50071_task-bart_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123190792	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3078
func	bht	bold	/sub-50071/func/sub-50071_task-bht_bold.json	sub-50071_task-bht_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191748	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3748
func	pamenc	bold	/sub-50071/func/sub-50071_task-pamenc_bold.json	sub-50071_task-pamenc_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123190797	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMENC	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2235
func	pamret	bold	/sub-50071/func/sub-50071_task-pamret_bold.json	sub-50071_task-pamret_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123190804	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMRET	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2758
func	rest	bold	/sub-50071/func/sub-50071_task-rest_bold.json	sub-50071_task-rest_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191749	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-50071/func/sub-50071_task-scap_bold.json	sub-50071_task-scap_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191747	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1813
func	stopsignal	bold	/sub-50071/func/sub-50071_task-stopsignal_bold.json	sub-50071_task-stopsignal_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191746	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.209
func	taskswitch	bold	/sub-50071/func/sub-50071_task-taskswitch_bold.json	sub-50071_task-taskswitch_bold.json	sub-50071	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191746	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2361
anat	n/a	T1w	/sub-50073/anat/sub-50073_T1w.json	sub-50073_T1w.json	sub-50073	35426	syngo MR B17	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123191608	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	199	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
func	bart	bold	/sub-50073/func/sub-50073_task-bart_bold.json	sub-50073_task-bart_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191567	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	20.562
func	bht	bold	/sub-50073/func/sub-50073_task-bht_bold.json	sub-50073_task-bht_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191322	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2387
func	pamenc	bold	/sub-50073/func/sub-50073_task-pamenc_bold.json	sub-50073_task-pamenc_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191558	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMENC	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1306
func	pamret	bold	/sub-50073/func/sub-50073_task-pamret_bold.json	sub-50073_task-pamret_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191559	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMRET	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1469
func	rest	bold	/sub-50073/func/sub-50073_task-rest_bold.json	sub-50073_task-rest_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191319	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-50073/func/sub-50073_task-scap_bold.json	sub-50073_task-scap_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191318	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2723
func	stopsignal	bold	/sub-50073/func/sub-50073_task-stopsignal_bold.json	sub-50073_task-stopsignal_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191318	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.24
func	taskswitch	bold	/sub-50073/func/sub-50073_task-taskswitch_bold.json	sub-50073_task-taskswitch_bold.json	sub-50073	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191317	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2486
anat	n/a	T1w	/sub-50075/anat/sub-50075_T1w.json	sub-50075_T1w.json	sub-50075	35426	syngo MR B17	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123191477	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	199	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-50075/dwi/sub-50075_dwi.json	sub-50075_dwi.json	sub-50075	35426	syngo MR B17	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#62	3	123191465	ORIGINAL/PRIMARY/DIFFUSION/NONE/ND/MOSAIC	1	n/a	596	9.0	0.093	n/a	1	90	72	0.088317824	1	100	100.0	2264	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-50075/func/sub-50075_task-bart_bold.json	sub-50075_task-bart_bold.json	sub-50075	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191459	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2711
func	bht	bold	/sub-50075/func/sub-50075_task-bht_bold.json	sub-50075_task-bht_bold.json	sub-50075	35426	syngo MR B17	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123191558	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2174
